uuid,cardId,cardNumber,account
2b279e1d-8b5a-485e-901d-5e0e127429r8,810,5187047229737228,3745126
2b279e1d-8b5a-485e-901d-5e0e127429r9,811,7525087865685153,7981822
2b279e1d-8b5a-485e-901d-5e0e127429s0,812,8365029544946844,6328878
2b279e1d-8b5a-485e-901d-5e0e127429s1,813,7318018374961327,2824682
2b279e1d-8b5a-485e-901d-5e0e127429s2,814,7921067275313538,4342613
2b279e1d-8b5a-485e-901d-5e0e127429s3,816,5421052413471132,5783131
2b279e1d-8b5a-485e-901d-5e0e127429s4,817,4448081291311472,4699117
2b279e1d-8b5a-485e-901d-5e0e127429s5,818,3388067115145322,5344698
2b279e1d-8b5a-485e-901d-5e0e127429s6,819,8618088976593368,9727556
2b279e1d-8b5a-485e-901d-5e0e127429s7,820,2653057456771976,2544552
2b279e1d-8b5a-485e-901d-5e0e127429s8,821,6154066428515898,8545415
2b279e1d-8b5a-485e-901d-5e0e127429s9,822,4998072625116454,4647726
2b279e1d-8b5a-485e-901d-5e0e127429t0,823,7178074172713192,2241938
2b279e1d-8b5a-485e-901d-5e0e127429t1,824,4292096764164232,8222821
2b279e1d-8b5a-485e-901d-5e0e127429t2,825,5798041242561987,4319774
2b279e1d-8b5a-485e-901d-5e0e127429t3,826,5587027626713238,2836699
2b279e1d-8b5a-485e-901d-5e0e127429t4,827,6738036613838513,2123541
2b279e1d-8b5a-485e-901d-5e0e127429t5,828,1912042979727461,2745334
2b279e1d-8b5a-485e-901d-5e0e127429t6,829,2812093195849986,1186644
2b279e1d-8b5a-485e-901d-5e0e127429t7,830,1753031343236891,2837563
2b279e1d-8b5a-485e-901d-5e0e127429t8,831,8552065828592288,3767628
2b279e1d-8b5a-485e-901d-5e0e127429t9,832,8625028679882119,7595722
2b279e1d-8b5a-485e-901d-5e0e127429u0,832,2979078121126973,7627741
2b279e1d-8b5a-485e-901d-5e0e127429u1,832,1976029362673866,5321329
2b279e1d-8b5a-485e-901d-5e0e127429u2,832,1631054262868425,1222764
2b279e1d-8b5a-485e-901d-5e0e127429u3,833,5567099425634622,3814889
2b279e1d-8b5a-485e-901d-5e0e127429u4,834,4695034182452161,2512933
2b279e1d-8b5a-485e-901d-5e0e127429u5,835,4614073568679196,9316764
2b279e1d-8b5a-485e-901d-5e0e127429u6,836,3856069373287439,4886378
2b279e1d-8b5a-485e-901d-5e0e127429u7,837,2342033688338769,1644219
2b279e1d-8b5a-485e-901d-5e0e127429u8,838,3478074526489166,5548719
2b279e1d-8b5a-485e-901d-5e0e127429u9,838,7622015741134475,5835177
2b279e1d-8b5a-485e-901d-5e0e127429v0,838,6131076142761551,4135994
2b279e1d-8b5a-485e-901d-5e0e127429v1,838,7587096766646849,9217364
2b279e1d-8b5a-485e-901d-5e0e127429v2,839,1846047315229893,5243426
2b279e1d-8b5a-485e-901d-5e0e127429v3,840,5341038165942192,6978945
2b279e1d-8b5a-485e-901d-5e0e127429v4,841,6141081115235888,5448457
2b279e1d-8b5a-485e-901d-5e0e127429v5,842,9413077571521872,4685268
2b279e1d-8b5a-485e-901d-5e0e127429v6,843,4429054495691296,5691667
2b279e1d-8b5a-485e-901d-5e0e127429v7,845,4367077664631116,3854619
2b279e1d-8b5a-485e-901d-5e0e127429v8,846,2824035951768725,2158795
2b279e1d-8b5a-485e-901d-5e0e127429v9,847,5932026598877455,7723833
2b279e1d-8b5a-485e-901d-5e0e127429w0,848,5743028122294318,7798445
2b279e1d-8b5a-485e-901d-5e0e127429w1,849,7464061934379768,6622982
2b279e1d-8b5a-485e-901d-5e0e127429w2,851,8821073834173668,2546679
2b279e1d-8b5a-485e-901d-5e0e127429w3,852,1275083575697647,4589179
2b279e1d-8b5a-485e-901d-5e0e127429w4,853,2914058266633792,3375875
2b279e1d-8b5a-485e-901d-5e0e127429w5,854,1915073664993832,5487843
2b279e1d-8b5a-485e-901d-5e0e127429w6,855,2424083674211931,2679169
2b279e1d-8b5a-485e-901d-5e0e127429w7,857,8598033329841713,9572312
2b279e1d-8b5a-485e-901d-5e0e127429w8,858,6324039489385654,7351825
2b279e1d-8b5a-485e-901d-5e0e127429w9,859,1678053784146254,8156714
2b279e1d-8b5a-485e-901d-5e0e127429x0,860,8352089956822658,3914799
2b279e1d-8b5a-485e-901d-5e0e127429x1,861,1756029155262547,5597596
2b279e1d-8b5a-485e-901d-5e0e127429x2,863,1135023525539738,5948935
2b279e1d-8b5a-485e-901d-5e0e127429x3,864,9919028222627265,1826817
2b279e1d-8b5a-485e-901d-5e0e127429x4,865,2444031721797328,3487165
2b279e1d-8b5a-485e-901d-5e0e127429x5,866,8127032476846532,8636517
2b279e1d-8b5a-485e-901d-5e0e127429x6,867,1186014116771886,6192534
2b279e1d-8b5a-485e-901d-5e0e127429x7,869,8859063625694468,1697538
2b279e1d-8b5a-485e-901d-5e0e127429x8,870,8635029194941194,7485458
2b279e1d-8b5a-485e-901d-5e0e127429x9,871,3418018862462348,6836775
2b279e1d-8b5a-485e-901d-5e0e127429y0,872,4455031262974443,1989967
2b279e1d-8b5a-485e-901d-5e0e127429y1,873,9699081736268184,9229693
2b279e1d-8b5a-485e-901d-5e0e127429y2,875,5749038786446568,5826316
2b279e1d-8b5a-485e-901d-5e0e127429y3,876,1356042725675325,6285183
2b279e1d-8b5a-485e-901d-5e0e127429y4,877,8629091825469763,1466369
2b279e1d-8b5a-485e-901d-5e0e127429y5,878,9323041892798191,4596389
2b279e1d-8b5a-485e-901d-5e0e127429y6,879,8118085727198657,9867977
2b279e1d-8b5a-485e-901d-5e0e127429y7,880,8332062162855256,4294236
2b279e1d-8b5a-485e-901d-5e0e127429y8,881,5499051673835298,5231433
2b279e1d-8b5a-485e-901d-5e0e127429y9,882,5849074913951574,4228312
2b279e1d-8b5a-485e-901d-5e0e127429z0,883,3879044338248824,6912657
2b279e1d-8b5a-485e-901d-5e0e127429z1,884,8141032929999877,3857875
2b279e1d-8b5a-485e-901d-5e0e127429z2,885,6483014628617576,6375922
2b279e1d-8b5a-485e-901d-5e0e127429z3,886,8636054793965868,7861449
2b279e1d-8b5a-485e-901d-5e0e127429z4,887,7189087859496647,2584189
2b279e1d-8b5a-485e-901d-5e0e127429z5,888,7462024232187867,4334115
2b279e1d-8b5a-485e-901d-5e0e127429z6,889,8777085931197627,8185122
2b279e1d-8b5a-485e-901d-5e0e127429z7,890,5623091768541633,7451313
2b279e1d-8b5a-485e-901d-5e0e127429z8,891,7174089651856649,7589427
2b279e1d-8b5a-485e-901d-5e0e127429z9,891,5865032124627818,9925136
3b279e1d-8b5a-485e-901d-5e0e127429a0,891,4691034822561938,6413869
3b279e1d-8b5a-485e-901d-5e0e127429a1,891,4761013222932838,6523695
3b279e1d-8b5a-485e-901d-5e0e127429a2,892,9476016623175855,7129139
3b279e1d-8b5a-485e-901d-5e0e127429a3,893,3564027464911997,2545698
3b279e1d-8b5a-485e-901d-5e0e127429a4,894,2881066522925779,9786451
3b279e1d-8b5a-485e-901d-5e0e127429a5,895,7378052531682737,2895547
3b279e1d-8b5a-485e-901d-5e0e127429a6,896,2664047575396664,2913863
3b279e1d-8b5a-485e-901d-5e0e127429a7,897,3645082647995463,2991867
3b279e1d-8b5a-485e-901d-5e0e127429a8,897,4712014157594844,7783927
3b279e1d-8b5a-485e-901d-5e0e127429a9,897,2495013824642516,4756524
3b279e1d-8b5a-485e-901d-5e0e127429b0,897,6563015271335894,7127957
3b279e1d-8b5a-485e-901d-5e0e127429b1,898,3363025279736713,9327731
3b279e1d-8b5a-485e-901d-5e0e127429b2,899,3254039866123787,1224513
3b279e1d-8b5a-485e-901d-5e0e127429b3,900,5513093217636651,8253598
3b279e1d-8b5a-485e-901d-5e0e127429b4,901,6522019751118342,6413368
3b279e1d-8b5a-485e-901d-5e0e127429b5,902,7825063325411224,8396488
3b279e1d-8b5a-485e-901d-5e0e127429b6,904,4954029495976945,1659914
3b279e1d-8b5a-485e-901d-5e0e127429b7,905,2293087482858377,1744887
3b279e1d-8b5a-485e-901d-5e0e127429b8,906,9731056866152845,2463482
3b279e1d-8b5a-485e-901d-5e0e127429b9,907,2387051834947419,6553299
3b279e1d-8b5a-485e-901d-5e0e127429c0,908,1445057676344732,4148715
3b279e1d-8b5a-485e-901d-5e0e127429c1,910,7488038718954872,1199731
3b279e1d-8b5a-485e-901d-5e0e127429c2,911,5926028557398873,1872444
3b279e1d-8b5a-485e-901d-5e0e127429c3,912,3965063665341348,2269772
3b279e1d-8b5a-485e-901d-5e0e127429c4,913,8168079276676465,1678829
3b279e1d-8b5a-485e-901d-5e0e127429c5,914,1886072477344323,6555943
3b279e1d-8b5a-485e-901d-5e0e127429c6,916,8314059928925768,6362336
3b279e1d-8b5a-485e-901d-5e0e127429c7,917,2962093134482698,9218699
3b279e1d-8b5a-485e-901d-5e0e127429c8,918,8684096582715684,6884825
3b279e1d-8b5a-485e-901d-5e0e127429c9,919,8656094362719312,8374229
3b279e1d-8b5a-485e-901d-5e0e127429d0,920,4218056412192776,4969569
3b279e1d-8b5a-485e-901d-5e0e127429d1,922,3881077327733912,7419811
3b279e1d-8b5a-485e-901d-5e0e127429d2,923,1931093882819296,1198728
3b279e1d-8b5a-485e-901d-5e0e127429d3,924,4187041133228257,3737943
3b279e1d-8b5a-485e-901d-5e0e127429d4,925,1565091318183263,5761145
3b279e1d-8b5a-485e-901d-5e0e127429d5,926,2187085931552383,5151136
3b279e1d-8b5a-485e-901d-5e0e127429d6,928,9237054831859383,7812391
3b279e1d-8b5a-485e-901d-5e0e127429d7,929,8672033155845811,3929561
3b279e1d-8b5a-485e-901d-5e0e127429d8,930,2756046593659572,5291346
3b279e1d-8b5a-485e-901d-5e0e127429d9,931,6555076142737172,8362572
3b279e1d-8b5a-485e-901d-5e0e127429e0,932,4762028573146524,8899828
3b279e1d-8b5a-485e-901d-5e0e127429e1,934,4827079536875912,4784655
3b279e1d-8b5a-485e-901d-5e0e127429e2,935,9135078361916674,5643725
3b279e1d-8b5a-485e-901d-5e0e127429e3,936,3261054966534284,8268936
3b279e1d-8b5a-485e-901d-5e0e127429e4,937,8832031956993297,4597588
3b279e1d-8b5a-485e-901d-5e0e127429e5,938,5176071964298344,1768684
3b279e1d-8b5a-485e-901d-5e0e127429e6,939,8489068475152851,1796843
3b279e1d-8b5a-485e-901d-5e0e127429e7,940,9342073822839414,2719583
3b279e1d-8b5a-485e-901d-5e0e127429e8,941,1583024347448189,2425143
3b279e1d-8b5a-485e-901d-5e0e127429e9,942,4567035484766996,4133193
3b279e1d-8b5a-485e-901d-5e0e127429f0,943,7436062718477563,8321533
3b279e1d-8b5a-485e-901d-5e0e127429f1,944,1328083136692336,7925469
3b279e1d-8b5a-485e-901d-5e0e127429f2,945,6186082913733878,9211618
3b279e1d-8b5a-485e-901d-5e0e127429f3,946,7136011728446245,9688853
3b279e1d-8b5a-485e-901d-5e0e127429f4,947,2847027839585484,6612986
3b279e1d-8b5a-485e-901d-5e0e127429f5,948,6659078962721498,3581766
3b279e1d-8b5a-485e-901d-5e0e127429f6,949,7377028484388342,9567446
3b279e1d-8b5a-485e-901d-5e0e127429f7,950,3341023241923379,7987794
3b279e1d-8b5a-485e-901d-5e0e127429f8,950,8265048751589297,7754719
3b279e1d-8b5a-485e-901d-5e0e127429f9,950,8893083221512961,5493988
3b279e1d-8b5a-485e-901d-5e0e127429g0,950,8188057665658278,9738946
3b279e1d-8b5a-485e-901d-5e0e127429g1,951,6938088313341633,3145229
3b279e1d-8b5a-485e-901d-5e0e127429g2,952,5224075178885489,8325557
3b279e1d-8b5a-485e-901d-5e0e127429g3,953,6864011533974383,8664992
3b279e1d-8b5a-485e-901d-5e0e127429g4,954,3555015381734918,2955488
3b279e1d-8b5a-485e-901d-5e0e127429g5,955,2489016862414737,8994425
3b279e1d-8b5a-485e-901d-5e0e127429g6,956,4753017546474189,9766517
3b279e1d-8b5a-485e-901d-5e0e127429g7,956,7233077455483935,5261213
3b279e1d-8b5a-485e-901d-5e0e127429g8,956,8316076456261474,7832341
3b279e1d-8b5a-485e-901d-5e0e127429g9,956,1886084735112664,5489287
3b279e1d-8b5a-485e-901d-5e0e127429h0,957,5486081255599544,1677458
3b279e1d-8b5a-485e-901d-5e0e127429h1,958,3244079217814311,1387724
3b279e1d-8b5a-485e-901d-5e0e127429h2,959,4398038942387322,4544472
3b279e1d-8b5a-485e-901d-5e0e127429h3,960,5335012342117184,1484753
3b279e1d-8b5a-485e-901d-5e0e127429h4,961,2127078712373778,5269591
3b279e1d-8b5a-485e-901d-5e0e127429h5,963,8221031857351178,2896864
3b279e1d-8b5a-485e-901d-5e0e127429h6,964,8186076397392633,7276216
3b279e1d-8b5a-485e-901d-5e0e127429h7,965,4899059157677913,6891654
3b279e1d-8b5a-485e-901d-5e0e127429h8,966,8652079669531964,4454439
3b279e1d-8b5a-485e-901d-5e0e127429h9,967,7889072147343285,3548244
3b279e1d-8b5a-485e-901d-5e0e127429i0,969,6446054866199414,9695414
3b279e1d-8b5a-485e-901d-5e0e127429i1,970,8823051284783929,5588673
3b279e1d-8b5a-485e-901d-5e0e127429i2,971,3271072754186481,7477438
3b279e1d-8b5a-485e-901d-5e0e127429i3,972,1257069487447547,6617962
3b279e1d-8b5a-485e-901d-5e0e127429i4,973,2484022447128739,2588181
3b279e1d-8b5a-485e-901d-5e0e127429i5,975,1317092382697466,7549912
3b279e1d-8b5a-485e-901d-5e0e127429i6,976,3277018849619469,4779921
3b279e1d-8b5a-485e-901d-5e0e127429i7,977,8463046164762829,5738892
3b279e1d-8b5a-485e-901d-5e0e127429i8,978,2169017653964263,7357818
3b279e1d-8b5a-485e-901d-5e0e127429i9,979,6797037234172324,2544357
3b279e1d-8b5a-485e-901d-5e0e127429j0,981,9137045776388946,8877772
3b279e1d-8b5a-485e-901d-5e0e127429j1,982,7985036748525729,7697485
3b279e1d-8b5a-485e-901d-5e0e127429j2,983,8313064662129428,5748877
3b279e1d-8b5a-485e-901d-5e0e127429j3,984,9781086316516878,2816262
3b279e1d-8b5a-485e-901d-5e0e127429j4,985,6181079347499454,4855463
3b279e1d-8b5a-485e-901d-5e0e127429j5,987,5851085494273814,6439273
3b279e1d-8b5a-485e-901d-5e0e127429j6,988,4649089475599688,6429885
3b279e1d-8b5a-485e-901d-5e0e127429j7,989,6911077231234426,4442363
3b279e1d-8b5a-485e-901d-5e0e127429j8,990,2722038528562919,9579723
3b279e1d-8b5a-485e-901d-5e0e127429j9,991,3424032314427677,1354187
3b279e1d-8b5a-485e-901d-5e0e127429k0,993,1246015184615418,5315418
3b279e1d-8b5a-485e-901d-5e0e127429k1,994,4928066389848636,5944734
3b279e1d-8b5a-485e-901d-5e0e127429k2,995,7416069352249291,8624113
3b279e1d-8b5a-485e-901d-5e0e127429k3,996,4156012552143761,3221736
3b279e1d-8b5a-485e-901d-5e0e127429k4,997,7156025829453695,9323284
3b279e1d-8b5a-485e-901d-5e0e127429k5,998,6842065361882815,5358414
3b279e1d-8b5a-485e-901d-5e0e127429k6,999,6844094677892982,8464925
3b279e1d-8b5a-485e-901d-5e0e127429k7,1000,1963057742254624,2499125
3b279e1d-8b5a-485e-901d-5e0e127429k8,1001,3281091797149547,7773887
3b279e1d-8b5a-485e-901d-5e0e127429k9,1002,6299013631733522,3263843
3b279e1d-8b5a-485e-901d-5e0e127429l0,1003,6176022142966862,9519622
3b279e1d-8b5a-485e-901d-5e0e127429l1,1004,8229043141619524,1743594
3b279e1d-8b5a-485e-901d-5e0e127429l2,1005,4318057278169382,5639292
3b279e1d-8b5a-485e-901d-5e0e127429l3,1006,7299054584472234,3933277
3b279e1d-8b5a-485e-901d-5e0e127429l4,1007,4423044253274291,9916665
3b279e1d-8b5a-485e-901d-5e0e127429l5,1008,1378097138476381,8469451
3b279e1d-8b5a-485e-901d-5e0e127429l6,1009,1559061887754351,8875781
3b279e1d-8b5a-485e-901d-5e0e127429l7,1009,2327027378943239,5115733
3b279e1d-8b5a-485e-901d-5e0e127429l8,1009,1488056947822687,7881544
3b279e1d-8b5a-485e-901d-5e0e127429l9,1009,7928051863655657,1657274
3b279e1d-8b5a-485e-901d-5e0e127429m0,1010,2913024669514941,2581624
3b279e1d-8b5a-485e-901d-5e0e127429m1,1011,2883052253586962,1814546
3b279e1d-8b5a-485e-901d-5e0e127429m2,1012,8792039928279435,3251549
3b279e1d-8b5a-485e-901d-5e0e127429m3,1013,4282061741843871,7215717
3b279e1d-8b5a-485e-901d-5e0e127429m4,1014,2542085693738944,9453562
3b279e1d-8b5a-485e-901d-5e0e127429m5,1015,5831053396585923,5661848
3b279e1d-8b5a-485e-901d-5e0e127429m6,1015,6286029677358926,1716797
3b279e1d-8b5a-485e-901d-5e0e127429m7,1015,9385011656983167,6922583
3b279e1d-8b5a-485e-901d-5e0e127429m8,1015,8272048563949588,3776939
3b279e1d-8b5a-485e-901d-5e0e127429m9,1016,5668013486446165,3948861
3b279e1d-8b5a-485e-901d-5e0e127429n0,1017,8275012868638117,7645955
3b279e1d-8b5a-485e-901d-5e0e127429n1,1018,1257073799276484,6591831
3b279e1d-8b5a-485e-901d-5e0e127429n2,1019,4892085399157619,7879341
3b279e1d-8b5a-485e-901d-5e0e127429n3,1020,7517061351426448,1246216
3b279e1d-8b5a-485e-901d-5e0e127429n4,1022,5671022544372475,5676365
3b279e1d-8b5a-485e-901d-5e0e127429n5,1023,9699089846958399,9231164
3b279e1d-8b5a-485e-901d-5e0e127429n6,1024,6945024174953818,9346594
3b279e1d-8b5a-485e-901d-5e0e127429n7,1025,1348038632267434,8594628
3b279e1d-8b5a-485e-901d-5e0e127429n8,1026,1676054477347894,5214627
3b279e1d-8b5a-485e-901d-5e0e127429n9,1028,3823065184667246,9891818
3b279e1d-8b5a-485e-901d-5e0e127429o0,1029,3575068941216311,2266599
3b279e1d-8b5a-485e-901d-5e0e127429o1,1030,1163051697161467,3974719
3b279e1d-8b5a-485e-901d-5e0e127429o2,1031,7292017324538841,5683395
3b279e1d-8b5a-485e-901d-5e0e127429o3,1032,1828022342428367,8917853
3b279e1d-8b5a-485e-901d-5e0e127429o4,1034,6116081429233464,1341267
3b279e1d-8b5a-485e-901d-5e0e127429o5,1035,7547073273899227,1485791
3b279e1d-8b5a-485e-901d-5e0e127429o6,1036,4645048683478962,1361367
3b279e1d-8b5a-485e-901d-5e0e127429o7,1037,6512042316887233,6312525
3b279e1d-8b5a-485e-901d-5e0e127429o8,1038,2464029969243331,3869737
3b279e1d-8b5a-485e-901d-5e0e127429o9,1040,6214088116539367,8832797
3b279e1d-8b5a-485e-901d-5e0e127429p0,1041,8351065375776512,2311558
3b279e1d-8b5a-485e-901d-5e0e127429p1,1042,4324024248212534,1948382
3b279e1d-8b5a-485e-901d-5e0e127429p2,1043,2555075917329998,4455867
3b279e1d-8b5a-485e-901d-5e0e127429p3,1044,2238097652258436,6725863
3b279e1d-8b5a-485e-901d-5e0e127429p4,1046,5268047848691785,4829542
3b279e1d-8b5a-485e-901d-5e0e127429p5,1047,6497023748644332,2945898
3b279e1d-8b5a-485e-901d-5e0e127429p6,1048,7148055284832619,2132728
3b279e1d-8b5a-485e-901d-5e0e127429p7,1049,3451032446363787,8837437
3b279e1d-8b5a-485e-901d-5e0e127429p8,1050,4254012357477634,9618675
3b279e1d-8b5a-485e-901d-5e0e127429p9,1052,3392091428511232,8831117
3b279e1d-8b5a-485e-901d-5e0e127429q0,1053,9552018247344513,3999852
3b279e1d-8b5a-485e-901d-5e0e127429q1,1054,2592072337478346,1343895
3b279e1d-8b5a-485e-901d-5e0e127429q2,1055,4257052611781754,3928419
3b279e1d-8b5a-485e-901d-5e0e127429q3,1056,3697091157227911,5213397
3b279e1d-8b5a-485e-901d-5e0e127429q4,1057,5962087274977155,7743769
3b279e1d-8b5a-485e-901d-5e0e127429q5,1058,5249097969779355,5795637
3b279e1d-8b5a-485e-901d-5e0e127429q6,1059,3534098147162665,2632458
3b279e1d-8b5a-485e-901d-5e0e127429q7,1060,8513028843996421,5148574
3b279e1d-8b5a-485e-901d-5e0e127429q8,1061,4139079583123451,5215747
3b279e1d-8b5a-485e-901d-5e0e127429q9,1062,5377041961211174,2831324
3b279e1d-8b5a-485e-901d-5e0e127429r0,1063,4425031917112643,1749176
3b279e1d-8b5a-485e-901d-5e0e127429r1,1064,9759041356524987,9649422
3b279e1d-8b5a-485e-901d-5e0e127429r2,1065,6197058918395753,1578898
3b279e1d-8b5a-485e-901d-5e0e127429r3,1066,4497063569133328,3944598
3b279e1d-8b5a-485e-901d-5e0e127429r4,1067,4195046833265522,1567677
3b279e1d-8b5a-485e-901d-5e0e127429r5,1068,2372096681249249,9643972
3b279e1d-8b5a-485e-901d-5e0e127429r6,1068,6718067443646783,2971618
3b279e1d-8b5a-485e-901d-5e0e127429r7,1068,8536035389258217,8394854
3b279e1d-8b5a-485e-901d-5e0e127429r8,1068,7298046393231449,1956899
3b279e1d-8b5a-485e-901d-5e0e127429r9,1069,6462072453473243,5952169
3b279e1d-8b5a-485e-901d-5e0e127429s0,1070,5628069121342239,4694868
3b279e1d-8b5a-485e-901d-5e0e127429s1,1071,9241048166273144,1164149
3b279e1d-8b5a-485e-901d-5e0e127429s2,1072,8153065515714217,4467421
3b279e1d-8b5a-485e-901d-5e0e127429s3,1073,9971077829243485,1478228
3b279e1d-8b5a-485e-901d-5e0e127429s4,1074,6183037397631712,7987218
3b279e1d-8b5a-485e-901d-5e0e127429s5,1074,1755027729193576,4593396
3b279e1d-8b5a-485e-901d-5e0e127429s6,1074,3992089525322219,8229895
3b279e1d-8b5a-485e-901d-5e0e127429s7,1074,1654059582939971,4443124
3b279e1d-8b5a-485e-901d-5e0e127429s8,1075,3771049532599124,8242592
3b279e1d-8b5a-485e-901d-5e0e127429s9,1076,1615037498316488,4934363
3b279e1d-8b5a-485e-901d-5e0e127429t0,1077,2543088293736786,2146152
3b279e1d-8b5a-485e-901d-5e0e127429t1,1078,5865024656238966,9142866
3b279e1d-8b5a-485e-901d-5e0e127429t2,1079,3586073147933931,3717888
3b279e1d-8b5a-485e-901d-5e0e127429t3,1081,4381027426191345,6754415
3b279e1d-8b5a-485e-901d-5e0e127429t4,1082,2812066357472462,9435923
3b279e1d-8b5a-485e-901d-5e0e127429t5,1083,1599093295447447,8245138
3b279e1d-8b5a-485e-901d-5e0e127429t6,1084,8182085684326478,3656237
3b279e1d-8b5a-485e-901d-5e0e127429t7,1085,7512028991644717,4878384
3b279e1d-8b5a-485e-901d-5e0e127429t8,1087,3915051115451552,3151237
3b279e1d-8b5a-485e-901d-5e0e127429t9,1088,4957024828873248,3367511
3b279e1d-8b5a-485e-901d-5e0e127429u0,1089,4818023679983175,5599211
3b279e1d-8b5a-485e-901d-5e0e127429u1,1090,6144021338635984,8454966
3b279e1d-8b5a-485e-901d-5e0e127429u2,1091,1965088122529684,4994529
3b279e1d-8b5a-485e-901d-5e0e127429u3,1093,6681089215924115,4731222
3b279e1d-8b5a-485e-901d-5e0e127429u4,1094,9673068758258972,3324397
3b279e1d-8b5a-485e-901d-5e0e127429u5,1095,3516064536424122,4996752
3b279e1d-8b5a-485e-901d-5e0e127429u6,1096,7841069376676697,4738218
3b279e1d-8b5a-485e-901d-5e0e127429u7,1097,6435065296768186,8584879
3b279e1d-8b5a-485e-901d-5e0e127429u8,1099,6292074975283347,6243549
3b279e1d-8b5a-485e-901d-5e0e127429u9,1100,1524035626858694,4346651
3b279e1d-8b5a-485e-901d-5e0e127429v0,1101,6556052376142428,1785635
3b279e1d-8b5a-485e-901d-5e0e127429v1,1102,1468012368597882,7439436
3b279e1d-8b5a-485e-901d-5e0e127429v2,1103,2456096564358359,4479245
3b279e1d-8b5a-485e-901d-5e0e127429v3,1105,5878013791842455,4367451
3b279e1d-8b5a-485e-901d-5e0e127429v4,1106,9835036394444859,6551674
3b279e1d-8b5a-485e-901d-5e0e127429v5,1107,4513045369656531,8141579
3b279e1d-8b5a-485e-901d-5e0e127429v6,1108,1423055757398158,3582929
3b279e1d-8b5a-485e-901d-5e0e127429v7,1109,8143019433334486,5495295
3b279e1d-8b5a-485e-901d-5e0e127429v8,1111,9741088743736794,1839829
3b279e1d-8b5a-485e-901d-5e0e127429v9,1112,8597089439196853,8298729
